n,time (min)
0,0.032381252580218844
1,0.025014793144332036
2,0.023651270137892828
3,0.01266403403547075
4,0.009537791278627184
5,0.007691617144478692
6,0.006094538701905144
7,0.006431384815110101
8,0.010095982750256857
9,0.01921889921029409
