n,1 feature(s),2 feature(s)
2,0.0,0.0
4,0.11875,0.001296875
8,0.1398325892857143,0.002332589285714286
16,0.1481640625,0.003296875
32,0.15367745535714286,0.0036216517857142858
64,0.15625,0.00401171875
128,0.1575864955357143,0.004241071428571428
256,0.157935546875,0.00440625
512,0.15793666294642858,0.004614955357142857
1024,0.1583583984375,0.0046474609375
