n,time (min)
0,0.03136591460969713
1,0.027504922217792934
2,0.019927275710635715
3,0.015349282754792108
4,0.010073024895456101
5,0.007593418028619554
6,0.006141890419854058
7,0.006015074716673957
8,0.009130577445030213
9,0.018538462983237372
