n,1 feature(s),2 feature(s)
2,0.2520992789400052,0.10469084462274451
4,0.20490829553981285,0.0460028076171875
8,0.18071913181390978,0.024330338391657064
16,0.16978139516469595,0.014132637509031792
32,0.1646083286830357,0.009515100595902423
64,0.16184821851325756,0.0073920092536407765
128,0.16024265755711067,0.006300469406512605
256,0.15943244485294117,0.005644435508578432
512,0.15922705806902984,0.005347040486453202
1024,0.15887792088963965,0.005116997876213592
