n,1 feature(s),2 feature(s)
2,0.18801548288366615,0.08758542951462323
4,0.18533735405380397,0.02895802746896409
8,0.17758423473602264,0.010807336684007622
16,0.1695474686567039,0.004759410651597773
32,0.16436460311328374,0.0025720243139434355
64,0.161685354588058,0.0016792803699513276
128,0.16008066821285724,0.001260192170132182
256,0.15938751668333712,0.0010720554911145307
512,0.15901645924177016,0.0009600571000186746
1024,0.15886844978113496,0.0009034278101909455
