n,time (min)
0,0.050090892050001355
1,0.03862474415037367
2,0.02550486120912764
3,0.018949785894817776
4,0.01377621352672577
5,0.011685140331586201
6,0.011660722295443217
7,0.014797804951667786
8,0.02490249812602997
9,0.05416529112392002
