n,1 feature(s),2 feature(s)
2,0.25288394894220134,0.41119524594739887
4,0.20524318919462317,0.29217287093874006
8,0.18065713549417162,0.21086294991629465
16,0.16978091285342262,0.17121427961923544
32,0.16437372304327477,0.1522142363757622
64,0.16193011859515766,0.1438923793556416
128,0.16028919786509901,0.13942653742883024
256,0.15969987623762377,0.13725381064248252
512,0.15935868008760107,0.1363411368904533
1024,0.15865855823863637,0.13569480971534653
