n,1 feature(s),2 feature(s)
2,0.1883922881947977,0.2807396399791797
4,0.1852065508384449,0.24707345826722937
8,0.17752440836825337,0.20386841093861452
16,0.16981079665961785,0.17096939092434718
32,0.16426865328648732,0.15244249743348984
64,0.16169843398357467,0.14400008506654255
128,0.16017588153005846,0.13954745197725651
256,0.15938029117489072,0.13746431054981717
512,0.15900878817682113,0.13650018692491642
1024,0.15884408575531123,0.13608680704708828
