n,time (min)
0,0.0543389767408371
1,0.04389419568909539
2,0.03250081512663099
3,0.022801939580175613
4,0.016995214290089076
5,0.013157707187864515
6,0.011525088018841214
7,0.012184954351849027
8,0.017663854095670912
9,0.03662832995255788
