n,1 feature(s),2 feature(s)
2,0.1878657880117932,0.17596794870384008
4,0.18534997975323522,0.175928157859777
8,0.1778818942028218,0.16553236419334266
16,0.1696291908136143,0.15328122045757445
32,0.1645652583373209,0.14411575481709527
64,0.1617917753444301,0.13879920482276734
128,0.16018416054205767,0.13557031844424558
256,0.159475294262788,0.13364348969620365
512,0.1590450697768162,0.1326928817647708
1024,0.15885033001195806,0.1322817935067732
