n,1 feature(s),2 feature(s)
2,0.18773290553999655,0.15556709620139325
4,0.18549954349738676,0.14783565244375485
8,0.17755817849932662,0.12998349694140202
16,0.16958587171238806,0.11305813790265007
32,0.16467404290861012,0.10172003522139915
64,0.16177046728853992,0.0958421581314308
128,0.1601486058487535,0.0923890263744758
256,0.1594336105017936,0.09058434722122745
512,0.1590274541836581,0.08965298515535369
1024,0.15886237573943462,0.08923853429370039
