n,1 feature(s),2 feature(s)
2,0.18830670646131933,0.29415303232506146
4,0.1849464025460223,0.2646573262029578
8,0.17763920935321606,0.22367163477638602
16,0.16984318448449892,0.1913727552484894
32,0.16437889946976858,0.17242158375971725
64,0.16175839175911327,0.1638917016455705
128,0.16018637354005807,0.1596028993278146
256,0.15937103056076285,0.15723547620067996
512,0.15899156496449945,0.15632264673773277
1024,0.15884928340657276,0.15588321658186968
