n,time (min)
0,0.027471268177032472
1,0.024332400692833794
2,0.01763516492313809
3,0.012020881242222257
4,0.008856356806225247
5,0.007545954253938463
6,0.006410675313737658
7,0.008214415775405036
8,0.013198612795935736
9,0.029383283853530884
