n,1 feature(s),2 feature(s)
2,0.0,0.0
4,0.11959375,0.076546875
8,0.14068080357142856,0.10356026785714285
16,0.1489921875,0.1202421875
32,0.15276785714285715,0.13177455357142856
64,0.15596875,0.13895703125
128,0.157578125,0.14162109375
256,0.157609375,0.1433359375
512,0.15803152901785714,0.144755859375
1024,0.158205078125,0.1449609375
