n,time (min)
0,2.722941259543101
1,2.021334532896678
2,1.3278014063835144
3,0.9036472876866658
4,0.6966092427571614
5,0.5169008533159892
6,0.5317370295524597
7,0.633472724755605
8,1.0613355000813802
9,2.2837767004966736
