n,1 feature(s),2 feature(s),3 feature(s)
2,0.0,0.0,0.0
4,0.12232142857142857,0.0375,0.014285714285714285
8,0.145625,0.04625,0.031875
16,0.146875,0.05044642857142857,0.039732142857142855
32,0.1540625,0.0534375,0.044375
64,0.1521875,0.06171875,0.05375
128,0.150703125,0.0640625,0.05625
256,0.1548828125,0.0662890625,0.060234375
