n,1 feature(s),2 feature(s)
2,0.252361812085177,0.3905180843078382
4,0.2047332763671875,0.183226806640625
8,0.1802578498247572,0.07885402134486608
16,0.16974025560461956,0.04417286839978448
32,0.16457018478055835,0.03223100441164083
64,0.1619482421875,0.02696260618932039
128,0.16027182357317926,0.024618196888130252
256,0.15937120752427184,0.023251865146396395
512,0.1591633944864442,0.022688802083333334
1024,0.1588934536637931,0.02219575026939655
