n,1 feature(s),2 feature(s)
2,0.18835431099058436,0.2791207654045628
4,0.18469220482863036,0.2319513284242538
8,0.1774827034354154,0.1792619936666627
16,0.1698044592914046,0.14428684597803662
32,0.16425451697152982,0.12609873909519434
64,0.1617233775274839,0.11809945260847049
128,0.1601966688969785,0.11400710346340132
256,0.15939606310964421,0.11200713013527079
512,0.1590404519471789,0.11100704593873681
1024,0.15886079044924475,0.11058291255736402
