n,time (min)
0,0.04238091011842092
1,0.035440980460908676
2,0.024802658889028762
3,0.017885909345414903
4,0.012618954910172356
5,0.009750533170170253
6,0.00842467639181349
7,0.00924473351902432
8,0.014765650033950806
9,0.03061516669061449
