n,time (min)
0,0.04749537209669749
1,0.037189740207460194
2,0.024641868207189773
3,0.0175768823756112
4,0.011680938402811687
5,0.009737955662939283
6,0.008174102902412415
7,0.009489634037017823
8,0.015395094421174791
9,0.03427328871356117
