n,time (min)
0,0.05033909314208561
1,0.03672504497898949
2,0.02825937185022566
3,0.018134839137395223
4,0.013840162621604072
5,0.010482952727211847
6,0.009523785445425245
7,0.011253883375061884
8,0.01861417704158359
9,0.04131997697883182
